Null value: -9999.9	
Date (GMT)	Sea Temperature(ºC)
2018 01 22 18	15.693
2018 01 22 19	15.653
2018 01 22 20	15.635
2018 01 22 21	15.633
2018 01 22 22	15.624
2018 01 22 23	15.617
2018 01 23 00	15.485
2018 01 23 01	15.451
2018 01 23 02	15.419
2018 01 23 03	15.38
2018 01 23 04	15.341
2018 01 23 05	15.3
2018 01 23 06	15.258
2018 01 23 07	15.214
2018 01 23 08	15.176
2018 01 23 09	15.155
2018 01 23 10	15.145
2018 01 23 11	15.154
2018 01 23 12	15.226
2018 01 23 13	15.348
2018 01 23 14	15.498
2018 01 23 15	15.685
2018 01 23 16	15.871
2018 01 23 17	15.98
2018 01 23 18	16.027
2018 01 23 19	16.01
2018 01 23 20	15.977
2018 01 23 21	15.926
2018 01 23 22	15.881
2018 01 23 23	15.847
2018 01 24 00	15.77
2018 01 24 01	15.738
2018 01 24 02	15.7
2018 01 24 03	15.654
2018 01 24 04	15.596
2018 01 24 05	15.526
2018 01 24 06	15.451
2018 01 24 07	15.372
2018 01 24 08	15.303
2018 01 24 09	15.258
2018 01 24 10	15.249
2018 01 24 11	15.281
2018 01 24 12	15.404
2018 01 24 13	15.601
2018 01 24 14	15.815
2018 01 24 15	16.053
2018 01 24 16	16.311
2018 01 24 17	16.542
2018 01 24 18	16.646
2018 01 24 19	16.609
2018 01 24 20	16.566
2018 01 24 21	16.499
2018 01 24 22	16.422
2018 01 24 23	16.35
2018 01 25 00	16.099
2018 01 25 01	16.068
2018 01 25 02	16.05
2018 01 25 03	16.042
2018 01 25 04	16.036
2018 01 25 05	16.033
2018 01 25 06	16.03
2018 01 25 07	16.03
2018 01 25 08	16.03
2018 01 25 09	16.024
2018 01 25 10	16.008
2018 01 25 11	15.995
2018 01 25 12	16.004
2018 01 25 13	16.015
2018 01 25 14	16.023
2018 01 25 15	16.025
2018 01 25 16	16.025
2018 01 25 17	16.025
2018 01 25 18	16.02
2018 01 25 19	16.016
2018 01 25 20	16.019
2018 01 25 21	16.011
2018 01 25 22	15.983
2018 01 25 23	15.936
2018 01 26 00	15.861
2018 01 26 01	15.83
2018 01 26 02	15.808
2018 01 26 03	15.796
2018 01 26 04	15.791
2018 01 26 05	15.791
2018 01 26 06	15.796
2018 01 26 07	15.801
2018 01 26 08	15.807
2018 01 26 09	15.816
2018 01 26 10	15.82
2018 01 26 11	15.84
2018 01 26 12	15.881
2018 01 26 13	15.904
2018 01 26 14	15.914
2018 01 26 15	15.928
2018 01 26 16	15.941
2018 01 26 17	15.955
2018 01 26 18	15.949
2018 01 26 19	15.927
2018 01 26 20	15.899
2018 01 26 21	15.862
2018 01 26 22	15.831
2018 01 26 23	15.819
2018 01 27 00	15.776
2018 01 27 01	15.787
2018 01 27 02	15.812
2018 01 27 03	15.839
2018 01 27 04	15.866
2018 01 27 05	15.892
2018 01 27 06	15.916
2018 01 27 07	15.932
2018 01 27 08	15.94
2018 01 27 09	15.942
2018 01 27 10	15.935
2018 01 27 11	15.923
2018 01 27 12	15.931
2018 01 27 13	15.935
2018 01 27 14	15.93
2018 01 27 15	15.929
2018 01 27 16	15.927
2018 01 27 17	15.92
2018 01 27 18	15.893
2018 01 27 19	15.867
2018 01 27 20	15.852
2018 01 27 21	15.839
2018 01 27 22	15.837
2018 01 27 23	15.848
2018 01 28 00	15.85
2018 01 28 01	15.884
2018 01 28 02	15.917
2018 01 28 03	15.941
2018 01 28 04	15.953
2018 01 28 05	15.956
2018 01 28 06	15.954
2018 01 28 07	15.95
2018 01 28 08	15.946
2018 01 28 09	15.949
2018 01 28 10	15.958
2018 01 28 11	15.97
2018 01 28 12	15.988
2018 01 28 13	15.996
2018 01 28 14	15.99
2018 01 28 15	15.979
2018 01 28 16	15.966
2018 01 28 17	15.954
2018 01 28 18	15.931
2018 01 28 19	15.917
2018 01 28 20	15.918
2018 01 28 21	15.921
2018 01 28 22	15.923
2018 01 28 23	15.923
2018 01 29 00	15.781
2018 01 29 01	15.78
2018 01 29 02	15.769
2018 01 29 03	15.753
2018 01 29 04	15.734
2018 01 29 05	15.711
2018 01 29 06	15.689
2018 01 29 07	15.669
2018 01 29 08	15.657
2018 01 29 09	15.653
2018 01 29 10	15.657
2018 01 29 11	15.663
2018 01 29 12	15.676
2018 01 29 13	15.686
2018 01 29 14	15.691
2018 01 29 15	15.698
2018 01 29 16	15.709
2018 01 29 17	15.723
2018 01 29 18	15.725
2018 01 29 19	15.73
2018 01 29 20	15.738
2018 01 29 21	15.74
2018 01 29 22	15.741
2018 01 29 23	15.743
2018 01 30 00	15.751
2018 01 30 01	15.756
2018 01 30 02	15.76
2018 01 30 03	15.761
2018 01 30 04	15.763
2018 01 30 05	15.765
2018 01 30 06	15.771
2018 01 30 07	15.778
2018 01 30 08	15.786
2018 01 30 09	15.796
2018 01 30 10	15.802
2018 01 30 11	15.809
2018 01 30 12	15.828
2018 01 30 13	15.844
2018 01 30 14	15.855
2018 01 30 15	15.865
2018 01 30 16	15.873
2018 01 30 17	15.879
2018 01 30 18	15.876
2018 01 30 19	15.87
2018 01 30 20	15.868
2018 01 30 21	15.859
2018 01 30 22	15.848
2018 01 30 23	15.841
2018 01 31 00	15.835
2018 01 31 01	15.83
2018 01 31 02	15.826
2018 01 31 03	15.821
2018 01 31 04	15.817
2018 01 31 05	15.81
2018 01 31 06	15.801
2018 01 31 07	15.793
2018 01 31 08	15.783
2018 01 31 09	15.774
2018 01 31 10	15.766
2018 01 31 11	15.757
2018 01 31 12	15.766
2018 01 31 13	15.77
2018 01 31 14	15.767
2018 01 31 15	15.771
2018 01 31 16	15.78
2018 01 31 17	15.787
2018 01 31 18	15.745
2018 01 31 19	15.685
2018 01 31 20	15.652
2018 01 31 21	15.631
2018 01 31 22	15.608
2018 01 31 23	15.59
2018 02 01 00	15.508
2018 02 01 01	15.478
2018 02 01 02	15.453
2018 02 01 03	15.426
2018 02 01 04	15.404
2018 02 01 05	15.39
2018 02 01 06	15.391
2018 02 01 07	15.399
2018 02 01 08	15.417
2018 02 01 09	15.447
2018 02 01 10	15.484
2018 02 01 11	15.517
2018 02 01 12	15.568
2018 02 01 13	15.614
2018 02 01 14	15.642
2018 02 01 15	15.671
2018 02 01 16	15.713
2018 02 01 17	15.751
2018 02 01 18	15.752
2018 02 01 19	15.732
2018 02 01 20	15.712
2018 02 01 21	15.684
2018 02 01 22	15.659
2018 02 01 23	15.632
2018 02 02 00	15.564
2018 02 02 01	15.515
2018 02 02 02	15.467
2018 02 02 03	15.424
2018 02 02 04	15.39
2018 02 02 05	15.356
2018 02 02 06	15.322
2018 02 02 07	15.293
2018 02 02 08	15.263
2018 02 02 09	15.244
2018 02 02 10	15.232
2018 02 02 11	15.225
2018 02 02 12	15.238
2018 02 02 13	15.26
2018 02 02 14	15.277
2018 02 02 15	15.298
2018 02 02 16	15.317
2018 02 02 17	15.33
2018 02 02 18	15.324
2018 02 02 19	15.312
2018 02 02 20	15.307
2018 02 02 21	15.298
2018 02 02 22	15.294
2018 02 02 23	15.299
2018 02 03 00	15.316
2018 02 03 01	15.338
2018 02 03 02	15.37
2018 02 03 03	15.408
2018 02 03 04	15.427
2018 02 03 05	15.424
2018 02 03 06	15.402
2018 02 03 07	15.349
2018 02 03 08	15.285
2018 02 03 09	15.217
2018 02 03 10	15.15
2018 02 03 11	15.097
2018 02 03 12	15.099
2018 02 03 13	15.127
2018 02 03 14	15.155
2018 02 03 15	15.188
2018 02 03 16	15.175
2018 02 03 17	15.071
2018 02 03 18	14.876
2018 02 03 19	14.716
2018 02 03 20	14.71
2018 02 03 21	14.748
2018 02 03 22	14.801
2018 02 03 23	14.912
2018 02 04 00	15.213
2018 02 04 01	15.252
2018 02 04 02	15.274
2018 02 04 03	15.294
2018 02 04 04	15.299
2018 02 04 05	15.284
2018 02 04 06	15.244
2018 02 04 07	15.191
2018 02 04 08	15.131
2018 02 04 09	15.072
2018 02 04 10	15.022
2018 02 04 11	14.981
2018 02 04 12	14.974
2018 02 04 13	14.98
2018 02 04 14	14.99
2018 02 04 15	15.013
2018 02 04 16	15.036
2018 02 04 17	15.054
2018 02 04 18	15.051
2018 02 04 19	15.05
2018 02 04 20	15.069
2018 02 04 21	15.097
2018 02 04 22	15.137
2018 02 04 23	15.188
2018 02 05 00	15.266
2018 02 05 01	15.324
2018 02 05 02	15.367
2018 02 05 03	15.403
2018 02 05 04	15.444
2018 02 05 05	15.5
2018 02 05 06	15.516
2018 02 05 07	15.511
2018 02 05 08	15.504
2018 02 05 09	15.511
2018 02 05 10	15.533
2018 02 05 11	15.571
2018 02 05 12	15.631
2018 02 05 13	15.679
2018 02 05 14	15.719
2018 02 05 15	15.763
2018 02 05 16	15.797
2018 02 05 17	15.816
2018 02 05 18	15.811
2018 02 05 19	15.8
2018 02 05 20	15.78
2018 02 05 21	15.725
2018 02 05 22	15.659
2018 02 05 23	15.599
2018 02 06 00	15.526
2018 02 06 01	15.476
2018 02 06 02	15.437
2018 02 06 03	15.414
2018 02 06 04	15.403
2018 02 06 05	15.397
2018 02 06 06	15.389
2018 02 06 07	15.379
2018 02 06 08	15.368
2018 02 06 09	15.359
2018 02 06 10	15.353
2018 02 06 11	15.353
2018 02 06 12	15.381
2018 02 06 13	15.408
2018 02 06 14	15.431
2018 02 06 15	15.467
2018 02 06 16	15.497
2018 02 06 17	15.515
2018 02 06 18	15.506
2018 02 06 19	15.492
2018 02 06 20	15.485
2018 02 06 21	15.468
2018 02 06 22	15.446
2018 02 06 23	15.421
2018 02 07 00	15.391
2018 02 07 01	15.362
2018 02 07 02	15.334
2018 02 07 03	15.314
2018 02 07 04	15.304
2018 02 07 05	15.304
2018 02 07 06	15.304
2018 02 07 07	15.299
2018 02 07 08	15.29
2018 02 07 09	15.28
2018 02 07 10	15.27
2018 02 07 11	15.261
2018 02 07 12	15.274
2018 02 07 13	15.285
2018 02 07 14	15.296
2018 02 07 15	15.319
2018 02 07 16	15.348
2018 02 07 17	15.379
2018 02 07 18	15.392
2018 02 07 19	15.401
2018 02 07 20	15.415
2018 02 07 21	15.415
2018 02 07 22	15.41
2018 02 07 23	15.404
2018 02 08 00	15.32
2018 02 08 01	15.318
2018 02 08 02	15.323
2018 02 08 03	15.332
2018 02 08 04	15.327
2018 02 08 05	15.301
2018 02 08 06	15.257
2018 02 08 07	15.207
2018 02 08 08	15.156
2018 02 08 09	15.1
2018 02 08 10	15.034
2018 02 08 11	14.963
2018 02 08 12	14.925
2018 02 08 13	14.917
2018 02 08 14	14.923
2018 02 08 15	14.956
2018 02 08 16	14.998
2018 02 08 17	15.034
2018 02 08 18	15.034
2018 02 08 19	15.004
2018 02 08 20	14.949
2018 02 08 21	14.863
2018 02 08 22	14.753
2018 02 08 23	14.639
2018 02 09 00	14.512
2018 02 09 01	14.454
2018 02 09 02	14.413
2018 02 09 03	14.38
2018 02 09 04	14.349
2018 02 09 05	14.326
2018 02 09 06	14.314
2018 02 09 07	14.305
2018 02 09 08	14.3
2018 02 09 09	14.302
2018 02 09 10	14.298
2018 02 09 11	14.28
2018 02 09 12	14.266
2018 02 09 13	14.258
2018 02 09 14	14.24
2018 02 09 15	14.221
2018 02 09 16	14.205
2018 02 09 17	14.187
2018 02 09 18	14.165
2018 02 09 19	14.152
2018 02 09 20	14.148
2018 02 09 21	14.14
2018 02 09 22	14.134
2018 02 09 23	14.115
2018 02 10 00	14.02
2018 02 10 01	14.001
2018 02 10 02	13.973
2018 02 10 03	13.934
2018 02 10 04	13.895
2018 02 10 05	13.857
2018 02 10 06	13.822
2018 02 10 07	13.789
2018 02 10 08	13.758
2018 02 10 09	13.739
2018 02 10 10	13.726
2018 02 10 11	13.719
2018 02 10 12	13.758
2018 02 10 13	13.827
2018 02 10 14	13.897
2018 02 10 15	13.977
2018 02 10 16	14.056
2018 02 10 17	14.126
2018 02 10 18	14.162
2018 02 10 19	14.179
2018 02 10 20	14.199
2018 02 10 21	14.206
2018 02 10 22	14.208
2018 02 10 23	14.215
2018 02 11 00	14.152
2018 02 11 01	14.167
2018 02 11 02	14.182
2018 02 11 03	14.19
2018 02 11 04	14.189
2018 02 11 05	14.176
2018 02 11 06	14.15
2018 02 11 07	14.118
2018 02 11 08	14.089
2018 02 11 09	14.073
2018 02 11 10	14.075
2018 02 11 11	14.084
2018 02 11 12	14.156
2018 02 11 13	14.278
2018 02 11 14	14.361
2018 02 11 15	14.452
2018 02 11 16	14.566
2018 02 11 17	14.651
2018 02 11 18	14.662
2018 02 11 19	14.67
2018 02 11 20	14.699
2018 02 11 21	14.725
2018 02 11 22	14.73
2018 02 11 23	14.728
2018 02 12 00	14.947
2018 02 12 01	14.951
2018 02 12 02	14.947
2018 02 12 03	14.934
2018 02 12 04	14.909
2018 02 12 05	14.883
2018 02 12 06	14.84
2018 02 12 07	14.768
2018 02 12 08	14.666
2018 02 12 09	14.552
2018 02 12 10	14.443
2018 02 12 11	14.341
2018 02 12 12	14.306
2018 02 12 13	14.31
2018 02 12 14	14.298
2018 02 12 15	14.314
2018 02 12 16	14.357
2018 02 12 17	14.398
2018 02 12 18	14.392
2018 02 12 19	14.339
2018 02 12 20	14.305
2018 02 12 21	14.268
2018 02 12 22	14.22
2018 02 12 23	14.188
2018 02 13 00	14.045
2018 02 13 01	14.023
2018 02 13 02	14.008
2018 02 13 03	13.993
2018 02 13 04	13.972
2018 02 13 05	13.951
2018 02 13 06	13.941
2018 02 13 07	13.985
2018 02 13 08	14.075
2018 02 13 09	14.13
2018 02 13 10	14.193
2018 02 13 11	14.239
2018 02 13 12	14.303
2018 02 13 13	14.379
2018 02 13 14	14.433
2018 02 13 15	14.502
2018 02 13 16	14.563
2018 02 13 17	14.619
2018 02 13 18	14.641
2018 02 13 19	14.62
2018 02 13 20	14.573
2018 02 13 21	14.455
2018 02 13 22	14.283
2018 02 13 23	14.126
2018 02 14 00	13.988
2018 02 14 01	13.919
2018 02 14 02	13.875
2018 02 14 03	13.842
2018 02 14 04	13.856
2018 02 14 05	13.849
2018 02 14 06	13.865
2018 02 14 07	13.935
2018 02 14 08	13.832
2018 02 14 09	13.689
2018 02 14 10	13.484
2018 02 14 11	13.34
2018 02 14 12	13.4
2018 02 14 13	13.612
2018 02 14 14	13.913
2018 02 14 15	14.148
2018 02 14 16	14.289
2018 02 14 17	14.394
2018 02 14 18	14.464
2018 02 14 19	14.488
2018 02 14 20	14.472
2018 02 14 21	14.404
2018 02 14 22	14.312
2018 02 14 23	14.236
2018 02 15 00	14.268
2018 02 15 01	14.253
2018 02 15 02	14.226
2018 02 15 03	14.16
2018 02 15 04	14.087
2018 02 15 05	14.04
2018 02 15 06	14.016
2018 02 15 07	13.969
2018 02 15 08	13.893
2018 02 15 09	13.807
2018 02 15 10	13.732
2018 02 15 11	13.778
2018 02 15 12	13.97
2018 02 15 13	14.253
2018 02 15 14	14.498
2018 02 15 15	14.708
2018 02 15 16	14.882
2018 02 15 17	14.994
2018 02 15 18	14.97
2018 02 15 19	14.883
2018 02 15 20	14.78
2018 02 15 21	14.62
2018 02 15 22	14.458
2018 02 15 23	14.346
2018 02 16 00	14.233
2018 02 16 01	14.177
2018 02 16 02	14.129
2018 02 16 03	14.116
2018 02 16 04	14.101
2018 02 16 05	14.089
2018 02 16 06	14.059
2018 02 16 07	14.0
2018 02 16 08	13.942
2018 02 16 09	13.937
2018 02 16 10	13.99
2018 02 16 11	14.056
2018 02 16 12	14.195
2018 02 16 13	14.422
2018 02 16 14	14.621
2018 02 16 15	14.809
2018 02 16 16	14.94
2018 02 16 17	14.954
2018 02 16 18	14.944
2018 02 16 19	14.886
2018 02 16 20	14.826
2018 02 16 21	14.729
2018 02 16 22	14.608
2018 02 16 23	14.496
2018 02 17 00	14.357
2018 02 17 01	14.262
2018 02 17 02	14.181
2018 02 17 03	14.111
2018 02 17 04	14.059
2018 02 17 05	14.051
2018 02 17 06	14.055
2018 02 17 07	14.059
2018 02 17 08	14.089
2018 02 17 09	14.107
2018 02 17 10	14.134
2018 02 17 11	14.167
2018 02 17 12	14.254
2018 02 17 13	14.378
2018 02 17 14	14.451
2018 02 17 15	14.527
2018 02 17 16	14.616
2018 02 17 17	14.701
2018 02 17 18	14.738
2018 02 17 19	14.746
2018 02 17 20	14.76
2018 02 17 21	14.742
2018 02 17 22	14.696
2018 02 17 23	14.662
2018 02 18 00	14.595
2018 02 18 01	14.54
2018 02 18 02	14.479
2018 02 18 03	14.416
2018 02 18 04	14.359
2018 02 18 05	14.316
2018 02 18 06	14.293
2018 02 18 07	14.305
2018 02 18 08	14.297
2018 02 18 09	14.257
2018 02 18 10	14.246
2018 02 18 11	14.256
2018 02 18 12	14.322
2018 02 18 13	14.427
2018 02 18 14	14.535
2018 02 18 15	14.67
2018 02 18 16	14.874
2018 02 18 17	15.048
2018 02 18 18	15.019
2018 02 18 19	15.028
2018 02 18 20	15.063
2018 02 18 21	15.064
2018 02 18 22	15.026
2018 02 18 23	14.973
2018 02 19 00	14.932
2018 02 19 01	14.829
2018 02 19 02	14.717
2018 02 19 03	14.619
2018 02 19 04	14.524
2018 02 19 05	14.451
2018 02 19 06	14.389
2018 02 19 07	14.334
2018 02 19 08	14.293
2018 02 19 09	14.261
2018 02 19 10	14.239
2018 02 19 11	14.226
2018 02 19 12	14.276
2018 02 19 13	14.374
2018 02 19 14	14.449
2018 02 19 15	14.54
2018 02 19 16	14.661
2018 02 19 17	14.784
2018 02 19 18	14.854
2018 02 19 19	14.891
2018 02 19 20	14.93
2018 02 19 21	14.903
2018 02 19 22	14.863
2018 02 19 23	14.813
2018 02 20 00	14.75
2018 02 20 01	14.67
2018 02 20 02	14.602
2018 02 20 03	14.534
2018 02 20 04	14.467
2018 02 20 05	14.412
2018 02 20 06	14.374
2018 02 20 07	14.336
2018 02 20 08	14.276
2018 02 20 09	14.233
2018 02 20 10	14.201
2018 02 20 11	14.18
2018 02 20 12	14.222
2018 02 20 13	14.3
2018 02 20 14	14.404
2018 02 20 15	14.574
2018 02 20 16	14.773
2018 02 20 17	14.849
2018 02 20 18	14.836
2018 02 20 19	14.864
2018 02 20 20	14.888
2018 02 20 21	14.856
2018 02 20 22	14.788
2018 02 20 23	14.712
2018 02 21 00	14.647
2018 02 21 01	14.563
2018 02 21 02	14.506
2018 02 21 03	14.47
2018 02 21 04	14.434
2018 02 21 05	14.402
2018 02 21 06	14.38
2018 02 21 07	14.361
2018 02 21 08	14.324
2018 02 21 09	14.306
2018 02 21 10	14.289
2018 02 21 11	14.274
2018 02 21 12	14.318
2018 02 21 13	14.398
2018 02 21 14	14.483
2018 02 21 15	14.59
2018 02 21 16	14.735
2018 02 21 17	14.872
2018 02 21 18	14.952
2018 02 21 19	15.012
2018 02 21 20	15.04
2018 02 21 21	15.006
2018 02 21 22	14.936
2018 02 21 23	14.858
2018 02 22 00	14.739
2018 02 22 01	14.662
2018 02 22 02	14.594
2018 02 22 03	14.531
2018 02 22 04	14.463
2018 02 22 05	14.385
2018 02 22 06	14.33
2018 02 22 07	14.279
2018 02 22 08	14.253
2018 02 22 09	14.254
2018 02 22 10	14.273
2018 02 22 11	14.31
2018 02 22 12	14.414
2018 02 22 13	14.568
2018 02 22 14	14.719
2018 02 22 15	14.877
2018 02 22 16	15.022
2018 02 22 17	15.097
2018 02 22 18	15.063
2018 02 22 19	15.009
2018 02 22 20	14.97
2018 02 22 21	14.908
2018 02 22 22	14.822
2018 02 22 23	14.738
2018 02 23 00	14.699
2018 02 23 01	14.599
2018 02 23 02	14.502
2018 02 23 03	14.42
2018 02 23 04	14.356
2018 02 23 05	14.311
2018 02 23 06	14.248
2018 02 23 07	14.19
2018 02 23 08	14.142
2018 02 23 09	14.112
2018 02 23 10	14.116
2018 02 23 11	14.138
2018 02 23 12	14.227
2018 02 23 13	14.356
2018 02 23 14	14.485
2018 02 23 15	14.645
2018 02 23 16	14.838
2018 02 23 17	15.033
2018 02 23 18	15.102
2018 02 23 19	15.071
2018 02 23 20	15.071
2018 02 23 21	15.043
2018 02 23 22	14.998
2018 02 23 23	14.958
2018 02 24 00	14.905
2018 02 24 01	14.866
2018 02 24 02	14.818
2018 02 24 03	14.782
2018 02 24 04	14.727
2018 02 24 05	14.628
2018 02 24 06	14.533
2018 02 24 07	14.473
2018 02 24 08	14.488
2018 02 24 09	14.573
2018 02 24 10	14.634
2018 02 24 11	14.677
2018 02 24 12	14.76
2018 02 24 13	14.872
2018 02 24 14	14.983
2018 02 24 15	15.111
2018 02 24 16	15.248
2018 02 24 17	15.374
2018 02 24 18	15.431
2018 02 24 19	15.429
2018 02 24 20	15.403
2018 02 24 21	15.331
2018 02 24 22	15.279
2018 02 24 23	15.246
2018 02 25 00	15.232
2018 02 25 01	15.138
2018 02 25 02	15.145
2018 02 25 03	15.135
2018 02 25 04	15.11
2018 02 25 05	15.073
2018 02 25 06	15.007
2018 02 25 07	14.92
2018 02 25 08	14.813
2018 02 25 09	14.705
2018 02 25 10	14.6
2018 02 25 11	14.524
2018 02 25 12	14.551
2018 02 25 13	14.649
2018 02 25 14	14.744
2018 02 25 15	14.865
2018 02 25 16	15.002
2018 02 25 17	15.149
2018 02 25 18	15.23
2018 02 25 19	15.237
2018 02 25 20	15.252
2018 02 25 21	15.224
2018 02 25 22	15.163
2018 02 25 23	15.13
2018 02 26 00	15.147
2018 02 26 01	15.146
2018 02 26 02	15.153
2018 02 26 03	15.159
2018 02 26 04	15.155
2018 02 26 05	15.14
2018 02 26 06	15.115
2018 02 26 07	15.083
2018 02 26 08	15.053
2018 02 26 09	15.039
2018 02 26 10	15.035
2018 02 26 11	15.038
2018 02 26 12	15.079
2018 02 26 13	15.155
2018 02 26 14	15.239
2018 02 26 15	15.301
2018 02 26 16	15.328
2018 02 26 17	15.344
2018 02 26 18	15.345
2018 02 26 19	15.328
2018 02 26 20	15.297
2018 02 26 21	15.247
2018 02 26 22	15.182
2018 02 26 23	15.102
2018 02 27 00	14.867
2018 02 27 01	14.78
2018 02 27 02	14.694
2018 02 27 03	14.609
2018 02 27 04	14.533
2018 02 27 05	14.47
2018 02 27 06	14.416
2018 02 27 07	14.374
2018 02 27 08	14.34
2018 02 27 09	14.319
2018 02 27 10	14.315
2018 02 27 11	14.327
2018 02 27 12	14.387
2018 02 27 13	14.47
2018 02 27 14	14.553
2018 02 27 15	14.632
2018 02 27 16	14.702
2018 02 27 17	14.775
2018 02 27 18	14.82
2018 02 27 19	14.846
2018 02 27 20	14.876
2018 02 27 21	14.9
2018 02 27 22	14.924
2018 02 27 23	14.954
2018 02 28 00	15.013
2018 02 28 01	15.047
2018 02 28 02	15.077
2018 02 28 03	15.104
2018 02 28 04	15.123
2018 02 28 05	15.139
2018 02 28 06	15.151
2018 02 28 07	15.159
2018 02 28 08	15.164
2018 02 28 09	15.164
2018 02 28 10	15.16
2018 02 28 11	15.151
2018 02 28 12	15.14
2018 02 28 13	15.128
2018 02 28 14	15.118
2018 02 28 15	15.12
2018 02 28 16	15.129
2018 02 28 17	15.142
2018 02 28 18	15.15
2018 02 28 19	15.156
2018 02 28 20	15.165
2018 02 28 21	15.173
2018 02 28 22	15.178
2018 02 28 23	15.184
2018 03 01 00	15.222
2018 03 01 01	15.222
2018 03 01 02	15.219
2018 03 01 03	15.215
2018 03 01 04	15.211
2018 03 01 05	15.206
2018 03 01 06	15.201
2018 03 01 07	15.195
2018 03 01 08	15.19
2018 03 01 09	15.184
2018 03 01 10	15.18
2018 03 01 11	15.175
2018 03 01 12	15.177
2018 03 01 13	15.18
2018 03 01 14	15.179
2018 03 01 15	15.18
2018 03 01 16	15.182
2018 03 01 17	15.182
2018 03 01 18	15.174
2018 03 01 19	15.161
2018 03 01 20	15.151
2018 03 01 21	15.134
2018 03 01 22	15.113
2018 03 01 23	15.092
2018 03 02 00	15.026
2018 03 02 01	14.99
2018 03 02 02	14.954
2018 03 02 03	14.923
2018 03 02 04	14.893
2018 03 02 05	14.867
2018 03 02 06	14.845
2018 03 02 07	14.836
2018 03 02 08	14.838
2018 03 02 09	14.851
2018 03 02 10	14.872
2018 03 02 11	14.899
2018 03 02 12	14.939
2018 03 02 13	14.983
2018 03 02 14	15.025
2018 03 02 15	15.055
2018 03 02 16	15.071
2018 03 02 17	15.079
2018 03 02 18	15.077
2018 03 02 19	15.069
2018 03 02 20	15.059
2018 03 02 21	15.041
2018 03 02 22	15.021
2018 03 02 23	15.001
2018 03 03 00	15.024
2018 03 03 01	15.005
2018 03 03 02	14.986
2018 03 03 03	14.968
2018 03 03 04	14.953
2018 03 03 05	14.94
2018 03 03 06	14.927
2018 03 03 07	14.917
2018 03 03 08	14.907
2018 03 03 09	14.9
2018 03 03 10	14.894
2018 03 03 11	14.886
2018 03 03 12	14.89
2018 03 03 13	14.893
2018 03 03 14	14.888
2018 03 03 15	14.881
2018 03 03 16	14.874
2018 03 03 17	14.871
2018 03 03 18	14.866
2018 03 03 19	14.866
2018 03 03 20	14.87
2018 03 03 21	14.876
2018 03 03 22	14.884
2018 03 03 23	14.898
2018 03 04 00	14.908
2018 03 04 01	14.917
2018 03 04 02	14.922
2018 03 04 03	14.924
2018 03 04 04	14.922
2018 03 04 05	14.914
2018 03 04 06	14.904
2018 03 04 07	14.898
2018 03 04 08	14.899
2018 03 04 09	14.909
2018 03 04 10	14.93
2018 03 04 11	14.961
2018 03 04 12	15.023
2018 03 04 13	15.092
2018 03 04 14	15.148
2018 03 04 15	15.195
2018 03 04 16	15.229
2018 03 04 17	15.251
2018 03 04 18	15.253
2018 03 04 19	15.246
2018 03 04 20	15.236
2018 03 04 21	15.218
2018 03 04 22	15.197
2018 03 04 23	15.175
2018 03 05 00	15.162
2018 03 05 01	15.15
2018 03 05 02	15.142
2018 03 05 03	15.137
2018 03 05 04	15.135
2018 03 05 05	15.134
2018 03 05 06	15.135
2018 03 05 07	15.135
2018 03 05 08	15.132
2018 03 05 09	15.13
2018 03 05 10	15.128
2018 03 05 11	15.126
2018 03 05 12	15.134
2018 03 05 13	15.14
2018 03 05 14	15.142
2018 03 05 15	15.145
2018 03 05 16	15.147
2018 03 05 17	15.146
2018 03 05 18	15.131
2018 03 05 19	15.115
2018 03 05 20	15.105
2018 03 05 21	15.082
2018 03 05 22	15.062
2018 03 05 23	15.05
2018 03 06 00	15.05
2018 03 06 01	15.047
2018 03 06 02	15.048
2018 03 06 03	15.056
2018 03 06 04	15.074
2018 03 06 05	15.097
2018 03 06 06	15.12
2018 03 06 07	15.134
2018 03 06 08	15.14
2018 03 06 09	15.137
2018 03 06 10	15.126
2018 03 06 11	15.107
2018 03 06 12	15.093
2018 03 06 13	15.078
2018 03 06 14	15.062
2018 03 06 15	15.047
2018 03 06 16	15.032
2018 03 06 17	15.02
2018 03 06 18	15.002
2018 03 06 19	14.99
2018 03 06 20	14.988
2018 03 06 21	14.989
2018 03 06 22	14.992
2018 03 06 23	14.996
2018 03 07 00	15.026
2018 03 07 01	15.042
2018 03 07 02	15.057
2018 03 07 03	15.063
2018 03 07 04	15.062
2018 03 07 05	15.054
2018 03 07 06	15.037
2018 03 07 07	15.017
2018 03 07 08	14.997
2018 03 07 09	14.986
2018 03 07 10	14.978
2018 03 07 11	14.974
2018 03 07 12	15.011
2018 03 07 13	15.06
2018 03 07 14	15.106
2018 03 07 15	15.154
2018 03 07 16	15.202
2018 03 07 17	15.242
2018 03 07 18	15.252
2018 03 07 19	15.247
2018 03 07 20	15.245
2018 03 07 21	15.24
2018 03 07 22	15.233
2018 03 07 23	15.221
2018 03 08 00	15.182
2018 03 08 01	15.181
2018 03 08 02	15.181
2018 03 08 03	15.182
2018 03 08 04	15.181
2018 03 08 05	15.18
2018 03 08 06	15.178
2018 03 08 07	15.175
2018 03 08 08	15.172
2018 03 08 09	15.175
2018 03 08 10	15.177
2018 03 08 11	15.179
