Null value: -9999.9	
Date (GMT)	Salinity(psu)
2021 10 30 13	36.218
2021 10 30 14	36.218
2021 10 30 15	36.218
2021 10 30 16	36.218
2021 10 30 17	36.218
2021 10 30 18	36.218
2021 10 30 19	36.218
2021 10 30 20	36.218
2021 10 30 21	36.218
2021 10 30 22	36.218
2021 10 30 23	36.218
2021 10 31 00	36.247
2021 10 31 01	36.247
2021 10 31 02	36.247
2021 10 31 03	36.247
2021 10 31 04	36.247
2021 10 31 05	36.247
2021 10 31 06	36.247
2021 10 31 07	36.247
2021 10 31 08	36.247
2021 10 31 09	36.247
2021 10 31 10	36.247
2021 10 31 11	36.247
2021 10 31 12	36.247
2021 10 31 13	36.247
2021 10 31 14	36.247
2021 10 31 15	36.247
2021 10 31 16	36.247
2021 10 31 17	36.247
2021 10 31 18	36.247
2021 10 31 19	36.247
2021 10 31 20	36.247
2021 10 31 21	36.247
2021 10 31 22	36.247
2021 10 31 23	36.247
2021 11 01 00	36.305
2021 11 01 01	36.305
2021 11 01 02	36.305
2021 11 01 03	36.305
2021 11 01 04	36.305
2021 11 01 05	36.305
2021 11 01 06	36.305
2021 11 01 07	36.305
2021 11 01 08	36.305
2021 11 01 09	36.305
2021 11 01 10	36.305
2021 11 01 11	36.305
2021 11 01 12	36.305
2021 11 01 13	36.305
2021 11 01 14	36.305
2021 11 01 15	36.305
2021 11 01 16	36.305
2021 11 01 17	36.305
2021 11 01 18	36.305
2021 11 01 19	36.305
2021 11 01 20	36.305
2021 11 01 21	36.305
2021 11 01 22	36.305
2021 11 01 23	36.305
2021 11 02 00	36.344
2021 11 02 01	36.344
2021 11 02 02	36.344
2021 11 02 03	36.344
2021 11 02 04	36.344
2021 11 02 05	36.344
2021 11 02 06	36.344
2021 11 02 07	36.344
2021 11 02 08	36.344
2021 11 02 09	36.344
2021 11 02 10	36.344
2021 11 02 11	36.344
2021 11 02 12	36.344
2021 11 02 13	36.344
2021 11 02 14	36.344
2021 11 02 15	36.344
2021 11 02 16	36.344
2021 11 02 17	36.344
2021 11 02 18	36.344
2021 11 02 19	36.344
2021 11 02 20	36.344
2021 11 02 21	36.344
2021 11 02 22	36.344
2021 11 02 23	36.344
2021 11 03 00	36.36
2021 11 03 01	36.36
2021 11 03 02	36.36
2021 11 03 03	36.36
2021 11 03 04	36.36
2021 11 03 05	36.36
2021 11 03 06	36.36
2021 11 03 07	36.36
2021 11 03 08	36.36
2021 11 03 09	36.36
2021 11 03 10	36.36
2021 11 03 11	36.36
2021 11 03 12	36.36
2021 11 03 13	36.36
2021 11 03 14	36.36
2021 11 03 15	36.36
2021 11 03 16	36.36
2021 11 03 17	36.36
2021 11 03 18	36.36
2021 11 03 19	36.36
2021 11 03 20	36.36
2021 11 03 21	36.36
2021 11 03 22	36.36
2021 11 03 23	36.36
2021 11 04 00	36.377
2021 11 04 01	36.377
2021 11 04 02	36.377
2021 11 04 03	36.377
2021 11 04 04	36.377
2021 11 04 05	36.377
2021 11 04 06	36.377
2021 11 04 07	36.377
2021 11 04 08	36.377
2021 11 04 09	36.377
2021 11 04 10	36.377
2021 11 04 11	36.377
2021 11 04 12	36.377
2021 11 04 13	36.377
2021 11 04 14	36.377
2021 11 04 15	36.377
2021 11 04 16	36.377
2021 11 04 17	36.377
2021 11 04 18	36.377
2021 11 04 19	36.377
2021 11 04 20	36.377
2021 11 04 21	36.377
2021 11 04 22	36.377
2021 11 04 23	36.377
2021 11 05 00	36.386
2021 11 05 01	36.386
2021 11 05 02	36.386
2021 11 05 03	36.386
2021 11 05 04	36.386
2021 11 05 05	36.386
2021 11 05 06	36.386
2021 11 05 07	36.386
2021 11 05 08	36.386
2021 11 05 09	36.386
2021 11 05 10	36.386
2021 11 05 11	36.386
2021 11 05 12	36.386
2021 11 05 13	36.386
2021 11 05 14	36.386
2021 11 05 15	36.386
2021 11 05 16	36.386
2021 11 05 17	36.386
2021 11 05 18	36.386
2021 11 05 19	36.386
2021 11 05 20	36.386
2021 11 05 21	36.386
2021 11 05 22	36.386
2021 11 05 23	36.386
2021 11 06 00	36.293
2021 11 06 01	36.293
2021 11 06 02	36.293
2021 11 06 03	36.293
2021 11 06 04	36.293
2021 11 06 05	36.293
2021 11 06 06	36.293
2021 11 06 07	36.293
2021 11 06 08	36.293
2021 11 06 09	36.293
2021 11 06 10	36.293
2021 11 06 11	36.293
2021 11 06 12	36.293
2021 11 06 13	36.293
2021 11 06 14	36.293
2021 11 06 15	36.293
2021 11 06 16	36.293
2021 11 06 17	36.293
2021 11 06 18	36.293
2021 11 06 19	36.293
2021 11 06 20	36.293
2021 11 06 21	36.293
2021 11 06 22	36.293
2021 11 06 23	36.293
2021 11 07 00	36.088
2021 11 07 01	36.088
2021 11 07 02	36.088
2021 11 07 03	36.088
2021 11 07 04	36.088
2021 11 07 05	36.088
2021 11 07 06	36.088
2021 11 07 07	36.088
2021 11 07 08	36.088
2021 11 07 09	36.088
2021 11 07 10	36.088
2021 11 07 11	36.088
2021 11 07 12	36.088
2021 11 07 13	36.088
2021 11 07 14	36.088
2021 11 07 15	36.088
2021 11 07 16	36.088
2021 11 07 17	36.088
2021 11 07 18	36.088
2021 11 07 19	36.088
2021 11 07 20	36.088
2021 11 07 21	36.088
2021 11 07 22	36.088
2021 11 07 23	36.088
2021 11 08 00	35.988
2021 11 08 01	35.988
2021 11 08 02	35.988
2021 11 08 03	35.988
2021 11 08 04	35.988
2021 11 08 05	35.988
2021 11 08 06	35.988
2021 11 08 07	35.988
2021 11 08 08	35.988
2021 11 08 09	35.988
2021 11 08 10	35.988
2021 11 08 11	35.988
2021 11 08 12	35.988
2021 11 08 13	35.988
2021 11 08 14	35.988
2021 11 08 15	35.988
2021 11 08 16	35.988
2021 11 08 17	35.988
2021 11 08 18	35.988
2021 11 08 19	35.988
2021 11 08 20	35.988
2021 11 08 21	35.988
2021 11 08 22	35.988
2021 11 08 23	35.988
2021 11 09 00	35.993
2021 11 09 01	35.993
2021 11 09 02	35.993
2021 11 09 03	35.993
2021 11 09 04	35.993
2021 11 09 05	35.993
2021 11 09 06	35.993
2021 11 09 07	35.993
2021 11 09 08	35.993
2021 11 09 09	35.993
2021 11 09 10	35.993
2021 11 09 11	35.993
2021 11 09 12	35.993
2021 11 09 13	35.993
2021 11 09 14	35.993
2021 11 09 15	35.993
2021 11 09 16	35.993
2021 11 09 17	35.993
2021 11 09 18	35.993
2021 11 09 19	35.993
2021 11 09 20	35.993
2021 11 09 21	35.993
2021 11 09 22	35.993
2021 11 09 23	35.993
2021 11 10 00	36.031
2021 11 10 01	36.031
2021 11 10 02	36.031
2021 11 10 03	36.031
2021 11 10 04	36.031
2021 11 10 05	36.031
2021 11 10 06	36.031
2021 11 10 07	36.031
2021 11 10 08	36.031
2021 11 10 09	36.031
2021 11 10 10	36.031
2021 11 10 11	36.031
2021 11 10 12	36.031
2021 11 10 13	36.031
2021 11 10 14	36.031
2021 11 10 15	36.031
2021 11 10 16	36.031
2021 11 10 17	36.031
2021 11 10 18	36.031
2021 11 10 19	36.031
2021 11 10 20	36.031
2021 11 10 21	36.031
2021 11 10 22	36.031
2021 11 10 23	36.031
2021 11 11 00	36.028
2021 11 11 01	36.028
2021 11 11 02	36.028
2021 11 11 03	36.028
2021 11 11 04	36.028
2021 11 11 05	36.028
2021 11 11 06	36.028
2021 11 11 07	36.028
2021 11 11 08	36.028
2021 11 11 09	36.028
2021 11 11 10	36.028
2021 11 11 11	36.028
2021 11 11 12	36.028
2021 11 11 13	36.028
2021 11 11 14	36.028
2021 11 11 15	36.028
2021 11 11 16	36.028
2021 11 11 17	36.028
2021 11 11 18	36.028
2021 11 11 19	36.028
2021 11 11 20	36.028
2021 11 11 21	36.028
2021 11 11 22	36.028
2021 11 11 23	36.028
2021 11 12 00	36.022
2021 11 12 01	36.022
2021 11 12 02	36.022
2021 11 12 03	36.022
2021 11 12 04	36.022
2021 11 12 05	36.022
2021 11 12 06	36.022
2021 11 12 07	36.022
2021 11 12 08	36.022
2021 11 12 09	36.022
2021 11 12 10	36.022
2021 11 12 11	36.022
2021 11 12 12	36.022
2021 11 12 13	36.022
2021 11 12 14	36.022
2021 11 12 15	36.022
2021 11 12 16	36.022
2021 11 12 17	36.022
2021 11 12 18	36.022
2021 11 12 19	36.022
2021 11 12 20	36.022
2021 11 12 21	36.022
2021 11 12 22	36.022
2021 11 12 23	36.022
2021 11 13 00	36.028
2021 11 13 01	36.028
2021 11 13 02	36.028
2021 11 13 03	36.028
2021 11 13 04	36.028
2021 11 13 05	36.028
2021 11 13 06	36.028
2021 11 13 07	36.028
2021 11 13 08	36.028
2021 11 13 09	36.028
2021 11 13 10	36.028
2021 11 13 11	36.028
2021 11 13 12	36.028
2021 11 13 13	36.028
2021 11 13 14	36.028
2021 11 13 15	36.028
2021 11 13 16	36.028
2021 11 13 17	36.028
2021 11 13 18	36.028
2021 11 13 19	36.028
2021 11 13 20	36.028
2021 11 13 21	36.028
2021 11 13 22	36.028
2021 11 13 23	36.028
2021 11 14 00	36.035
2021 11 14 01	36.035
2021 11 14 02	36.035
2021 11 14 03	36.035
2021 11 14 04	36.035
2021 11 14 05	36.035
2021 11 14 06	36.035
2021 11 14 07	36.035
2021 11 14 08	36.035
2021 11 14 09	36.035
2021 11 14 10	36.035
2021 11 14 11	36.035
2021 11 14 12	36.035
2021 11 14 13	36.035
2021 11 14 14	36.035
2021 11 14 15	36.035
2021 11 14 16	36.035
2021 11 14 17	36.035
2021 11 14 18	36.035
2021 11 14 19	36.035
2021 11 14 20	36.035
2021 11 14 21	36.035
2021 11 14 22	36.035
2021 11 14 23	36.035
2021 11 15 00	36.046
2021 11 15 01	36.046
2021 11 15 02	36.046
2021 11 15 03	36.046
2021 11 15 04	36.046
2021 11 15 05	36.046
2021 11 15 06	36.046
2021 11 15 07	36.046
2021 11 15 08	36.046
2021 11 15 09	36.046
2021 11 15 10	36.046
2021 11 15 11	36.046
2021 11 15 12	36.046
2021 11 15 13	36.046
2021 11 15 14	36.046
2021 11 15 15	36.046
2021 11 15 16	36.046
2021 11 15 17	36.046
2021 11 15 18	36.046
2021 11 15 19	36.046
2021 11 15 20	36.046
2021 11 15 21	36.046
2021 11 15 22	36.046
2021 11 15 23	36.046
2021 11 16 00	36.099
2021 11 16 01	36.099
2021 11 16 02	36.099
2021 11 16 03	36.099
2021 11 16 04	36.099
2021 11 16 05	36.099
2021 11 16 06	36.099
2021 11 16 07	36.099
2021 11 16 08	36.099
2021 11 16 09	36.099
2021 11 16 10	36.099
2021 11 16 11	36.099
2021 11 16 12	36.099
2021 11 16 13	36.099
2021 11 16 14	36.099
2021 11 16 15	36.099
2021 11 16 16	36.099
2021 11 16 17	36.099
2021 11 16 18	36.099
2021 11 16 19	36.099
2021 11 16 20	36.099
2021 11 16 21	36.099
2021 11 16 22	36.099
2021 11 16 23	36.099
2021 11 17 00	36.297
2021 11 17 01	36.297
2021 11 17 02	36.297
2021 11 17 03	36.297
2021 11 17 04	36.297
2021 11 17 05	36.297
2021 11 17 06	36.297
2021 11 17 07	36.297
2021 11 17 08	36.297
2021 11 17 09	36.297
2021 11 17 10	36.297
2021 11 17 11	36.297
2021 11 17 12	36.297
2021 11 17 13	36.297
2021 11 17 14	36.297
2021 11 17 15	36.297
2021 11 17 16	36.297
2021 11 17 17	36.297
2021 11 17 18	36.297
2021 11 17 19	36.297
2021 11 17 20	36.297
2021 11 17 21	36.297
2021 11 17 22	36.297
2021 11 17 23	36.297
2021 11 18 00	36.385
2021 11 18 01	36.385
2021 11 18 02	36.385
2021 11 18 03	36.385
2021 11 18 04	36.385
2021 11 18 05	36.385
2021 11 18 06	36.385
2021 11 18 07	36.385
2021 11 18 08	36.385
2021 11 18 09	36.385
2021 11 18 10	36.385
2021 11 18 11	36.385
2021 11 18 12	36.385
2021 11 18 13	36.385
2021 11 18 14	36.385
2021 11 18 15	36.385
2021 11 18 16	36.385
2021 11 18 17	36.385
2021 11 18 18	36.385
2021 11 18 19	36.385
2021 11 18 20	36.385
2021 11 18 21	36.385
2021 11 18 22	36.385
2021 11 18 23	36.385
2021 11 19 00	36.352
2021 11 19 01	36.352
2021 11 19 02	36.352
2021 11 19 03	36.352
2021 11 19 04	36.352
2021 11 19 05	36.352
2021 11 19 06	36.352
2021 11 19 07	36.352
2021 11 19 08	36.352
2021 11 19 09	36.352
2021 11 19 10	36.352
2021 11 19 11	36.352
2021 11 19 12	36.352
2021 11 19 13	36.352
2021 11 19 14	36.352
2021 11 19 15	36.352
2021 11 19 16	36.352
2021 11 19 17	36.352
2021 11 19 18	36.352
2021 11 19 19	36.352
2021 11 19 20	36.352
2021 11 19 21	36.352
2021 11 19 22	36.352
2021 11 19 23	36.352
2021 11 20 00	36.239
2021 11 20 01	36.239
2021 11 20 02	36.239
2021 11 20 03	36.239
2021 11 20 04	36.239
2021 11 20 05	36.239
2021 11 20 06	36.239
2021 11 20 07	36.239
2021 11 20 08	36.239
2021 11 20 09	36.239
2021 11 20 10	36.239
2021 11 20 11	36.239
2021 11 20 12	36.239
2021 11 20 13	36.239
2021 11 20 14	36.239
2021 11 20 15	36.239
2021 11 20 16	36.239
2021 11 20 17	36.239
2021 11 20 18	36.239
2021 11 20 19	36.239
2021 11 20 20	36.239
2021 11 20 21	36.239
2021 11 20 22	36.239
2021 11 20 23	36.239
2021 11 21 00	36.225
2021 11 21 01	36.225
2021 11 21 02	36.225
2021 11 21 03	36.225
2021 11 21 04	36.225
2021 11 21 05	36.225
2021 11 21 06	36.225
2021 11 21 07	36.225
2021 11 21 08	36.225
2021 11 21 09	36.225
2021 11 21 10	36.225
2021 11 21 11	36.225
2021 11 21 12	36.225
2021 11 21 13	36.225
2021 11 21 14	36.225
2021 11 21 15	36.225
2021 11 21 16	36.225
2021 11 21 17	36.225
2021 11 21 18	36.225
2021 11 21 19	36.225
2021 11 21 20	36.225
2021 11 21 21	36.225
2021 11 21 22	36.225
2021 11 21 23	36.225
2021 11 22 00	36.22
2021 11 22 01	36.22
2021 11 22 02	36.22
2021 11 22 03	36.22
2021 11 22 04	36.22
2021 11 22 05	36.22
2021 11 22 06	36.22
2021 11 22 07	36.22
2021 11 22 08	36.22
2021 11 22 09	36.22
2021 11 22 10	36.22
2021 11 22 11	36.22
2021 11 22 12	36.22
2021 11 22 13	36.22
2021 11 22 14	36.22
2021 11 22 15	36.22
2021 11 22 16	36.22
2021 11 22 17	36.22
2021 11 22 18	36.22
2021 11 22 19	36.22
2021 11 22 20	36.22
2021 11 22 21	36.22
2021 11 22 22	36.22
2021 11 22 23	36.22
2021 11 23 00	36.189
2021 11 23 01	36.189
2021 11 23 02	36.189
2021 11 23 03	36.189
2021 11 23 04	36.189
2021 11 23 05	36.189
2021 11 23 06	36.189
2021 11 23 07	36.189
2021 11 23 08	36.189
2021 11 23 09	36.189
2021 11 23 10	36.189
2021 11 23 11	36.189
2021 11 23 12	36.189
2021 11 23 13	36.189
2021 11 23 14	36.189
2021 11 23 15	36.189
2021 11 23 16	36.189
2021 11 23 17	36.189
2021 11 23 18	36.189
2021 11 23 19	36.189
2021 11 23 20	36.189
2021 11 23 21	36.189
2021 11 23 22	36.189
2021 11 23 23	36.189
2021 11 24 00	36.048
2021 11 24 01	36.048
2021 11 24 02	36.048
2021 11 24 03	36.048
2021 11 24 04	36.048
2021 11 24 05	36.048
2021 11 24 06	36.048
2021 11 24 07	36.048
2021 11 24 08	36.048
2021 11 24 09	36.048
2021 11 24 10	36.048
2021 11 24 11	36.048
2021 11 24 12	36.048
2021 11 24 13	36.048
2021 11 24 14	36.048
2021 11 24 15	36.048
2021 11 24 16	36.048
2021 11 24 17	36.048
2021 11 24 18	36.048
2021 11 24 19	36.048
2021 11 24 20	36.048
2021 11 24 21	36.048
2021 11 24 22	36.048
2021 11 24 23	36.048
2021 11 25 00	36.141
2021 11 25 01	36.141
2021 11 25 02	36.141
2021 11 25 03	36.141
2021 11 25 04	36.141
2021 11 25 05	36.141
2021 11 25 06	36.141
2021 11 25 07	36.141
2021 11 25 08	36.141
2021 11 25 09	36.141
2021 11 25 10	36.141
2021 11 25 11	36.141
2021 11 25 12	36.141
2021 11 25 13	36.141
2021 11 25 14	36.141
2021 11 25 15	36.141
2021 11 25 16	36.141
2021 11 25 17	36.141
2021 11 25 18	36.141
2021 11 25 19	36.141
2021 11 25 20	36.141
2021 11 25 21	36.141
2021 11 25 22	36.141
2021 11 25 23	36.141
2021 11 26 00	36.013
2021 11 26 01	36.013
2021 11 26 02	36.013
2021 11 26 03	36.013
2021 11 26 04	36.013
2021 11 26 05	36.013
2021 11 26 06	36.013
2021 11 26 07	36.013
2021 11 26 08	36.013
2021 11 26 09	36.013
2021 11 26 10	36.013
2021 11 26 11	36.013
2021 11 26 12	36.013
2021 11 26 13	36.013
2021 11 26 14	36.013
2021 11 26 15	36.013
2021 11 26 16	36.013
2021 11 26 17	36.013
2021 11 26 18	36.013
2021 11 26 19	36.013
2021 11 26 20	36.013
2021 11 26 21	36.013
2021 11 26 22	36.013
2021 11 26 23	36.013
2021 11 27 00	36.04
2021 11 27 01	36.04
2021 11 27 02	36.04
2021 11 27 03	36.04
2021 11 27 04	36.04
2021 11 27 05	36.04
2021 11 27 06	36.04
2021 11 27 07	36.04
2021 11 27 08	36.04
2021 11 27 09	36.04
2021 11 27 10	36.04
2021 11 27 11	36.04
2021 11 27 12	36.04
2021 11 27 13	36.04
2021 11 27 14	36.04
2021 11 27 15	36.04
2021 11 27 16	36.04
2021 11 27 17	36.04
2021 11 27 18	36.04
2021 11 27 19	36.04
2021 11 27 20	36.04
2021 11 27 21	36.04
2021 11 27 22	36.04
2021 11 27 23	36.04
2021 11 28 00	36.083
2021 11 28 01	36.083
2021 11 28 02	36.083
2021 11 28 03	36.083
2021 11 28 04	36.083
2021 11 28 05	36.083
2021 11 28 06	36.083
2021 11 28 07	36.083
2021 11 28 08	36.083
2021 11 28 09	36.083
2021 11 28 10	36.083
2021 11 28 11	36.083
2021 11 28 12	36.083
2021 11 28 13	36.083
2021 11 28 14	36.083
2021 11 28 15	36.083
2021 11 28 16	36.083
2021 11 28 17	36.083
2021 11 28 18	36.083
2021 11 28 19	36.083
2021 11 28 20	36.083
2021 11 28 21	36.083
2021 11 28 22	36.083
2021 11 28 23	36.083
2021 11 29 00	36.031
2021 11 29 01	36.031
2021 11 29 02	36.031
2021 11 29 03	36.031
2021 11 29 04	36.031
2021 11 29 05	36.031
2021 11 29 06	36.031
2021 11 29 07	36.031
2021 11 29 08	36.031
2021 11 29 09	36.031
2021 11 29 10	36.031
2021 11 29 11	36.031
2021 11 29 12	36.031
2021 11 29 13	36.031
2021 11 29 14	36.031
2021 11 29 15	36.031
2021 11 29 16	36.031
2021 11 29 17	36.031
2021 11 29 18	36.031
2021 11 29 19	36.031
2021 11 29 20	36.031
2021 11 29 21	36.031
2021 11 29 22	36.031
2021 11 29 23	36.031
2021 11 30 00	36.082
2021 11 30 01	36.082
2021 11 30 02	36.082
2021 11 30 03	36.082
2021 11 30 04	36.082
2021 11 30 05	36.082
2021 11 30 06	36.082
2021 11 30 07	36.082
2021 11 30 08	36.082
2021 11 30 09	36.082
2021 11 30 10	36.082
2021 11 30 11	36.082
2021 11 30 12	36.082
2021 11 30 13	36.082
2021 11 30 14	36.082
2021 11 30 15	36.082
2021 11 30 16	36.082
2021 11 30 17	36.082
2021 11 30 18	36.082
2021 11 30 19	36.082
2021 11 30 20	36.082
2021 11 30 21	36.082
2021 11 30 22	36.082
2021 11 30 23	36.082
2021 12 01 00	36.158
2021 12 01 01	36.158
2021 12 01 02	36.158
2021 12 01 03	36.158
2021 12 01 04	36.158
2021 12 01 05	36.158
2021 12 01 06	36.158
2021 12 01 07	36.158
2021 12 01 08	36.158
2021 12 01 09	36.158
2021 12 01 10	36.158
2021 12 01 11	36.158
2021 12 01 12	36.158
2021 12 01 13	36.158
2021 12 01 14	36.158
2021 12 01 15	36.158
2021 12 01 16	36.158
2021 12 01 17	36.158
2021 12 01 18	36.158
2021 12 01 19	36.158
2021 12 01 20	36.158
2021 12 01 21	36.158
2021 12 01 22	36.158
2021 12 01 23	36.158
2021 12 02 00	36.217
2021 12 02 01	36.217
2021 12 02 02	36.217
2021 12 02 03	36.217
2021 12 02 04	36.217
2021 12 02 05	36.217
2021 12 02 06	36.217
2021 12 02 07	36.217
2021 12 02 08	36.217
2021 12 02 09	36.217
2021 12 02 10	36.217
2021 12 02 11	36.217
2021 12 02 12	36.217
2021 12 02 13	36.217
2021 12 02 14	36.217
2021 12 02 15	36.217
2021 12 02 16	36.217
2021 12 02 17	36.217
2021 12 02 18	36.217
2021 12 02 19	36.217
2021 12 02 20	36.217
2021 12 02 21	36.217
2021 12 02 22	36.217
2021 12 02 23	36.217
2021 12 03 00	36.299
2021 12 03 01	36.299
2021 12 03 02	36.299
2021 12 03 03	36.299
2021 12 03 04	36.299
2021 12 03 05	36.299
2021 12 03 06	36.299
2021 12 03 07	36.299
2021 12 03 08	36.299
2021 12 03 09	36.299
2021 12 03 10	36.299
2021 12 03 11	36.299
2021 12 03 12	36.299
2021 12 03 13	36.299
2021 12 03 14	36.299
2021 12 03 15	36.299
2021 12 03 16	36.299
2021 12 03 17	36.299
2021 12 03 18	36.299
2021 12 03 19	36.299
2021 12 03 20	36.299
2021 12 03 21	36.299
2021 12 03 22	36.299
2021 12 03 23	36.299
2021 12 04 00	36.344
2021 12 04 01	36.344
2021 12 04 02	36.344
2021 12 04 03	36.344
2021 12 04 04	36.344
2021 12 04 05	36.344
2021 12 04 06	36.344
2021 12 04 07	36.344
2021 12 04 08	36.344
2021 12 04 09	36.344
2021 12 04 10	36.344
2021 12 04 11	36.344
2021 12 04 12	36.344
2021 12 04 13	36.344
2021 12 04 14	36.344
2021 12 04 15	36.344
2021 12 04 16	36.344
2021 12 04 17	36.344
2021 12 04 18	36.344
2021 12 04 19	36.344
2021 12 04 20	36.344
2021 12 04 21	36.344
2021 12 04 22	36.344
2021 12 04 23	36.344
2021 12 05 00	36.362
2021 12 05 01	36.362
2021 12 05 02	36.362
2021 12 05 03	36.362
2021 12 05 04	36.362
2021 12 05 05	36.362
2021 12 05 06	36.362
2021 12 05 07	36.362
2021 12 05 08	36.362
2021 12 05 09	36.362
2021 12 05 10	36.362
2021 12 05 11	36.362
2021 12 05 12	36.362
2021 12 05 13	36.362
2021 12 05 14	36.362
2021 12 05 15	36.362
2021 12 05 16	36.362
2021 12 05 17	36.362
2021 12 05 18	36.362
2021 12 05 19	36.362
2021 12 05 20	36.362
2021 12 05 21	36.362
2021 12 05 22	36.362
2021 12 05 23	36.362
2021 12 06 00	36.287
2021 12 06 01	36.287
2021 12 06 02	36.287
2021 12 06 03	36.287
2021 12 06 04	36.287
2021 12 06 05	36.287
2021 12 06 06	36.287
2021 12 06 07	36.287
2021 12 06 08	36.287
2021 12 06 09	36.287
2021 12 06 10	36.287
2021 12 06 11	36.287
2021 12 06 12	36.287
2021 12 06 13	36.287
2021 12 06 14	36.287
2021 12 06 15	36.287
2021 12 06 16	36.287
2021 12 06 17	36.287
2021 12 06 18	36.287
2021 12 06 19	36.287
2021 12 06 20	36.287
2021 12 06 21	36.287
2021 12 06 22	36.287
2021 12 06 23	36.287
2021 12 07 00	36.239
2021 12 07 01	36.239
2021 12 07 02	36.239
2021 12 07 03	36.239
2021 12 07 04	36.239
2021 12 07 05	36.239
2021 12 07 06	36.239
2021 12 07 07	36.239
2021 12 07 08	36.239
2021 12 07 09	36.239
2021 12 07 10	36.239
2021 12 07 11	36.239
2021 12 07 12	36.239
2021 12 07 13	36.239
2021 12 07 14	36.239
2021 12 07 15	36.239
2021 12 07 16	36.239
2021 12 07 17	36.239
2021 12 07 18	36.239
2021 12 07 19	36.239
2021 12 07 20	36.239
2021 12 07 21	36.239
2021 12 07 22	36.239
2021 12 07 23	36.239
2021 12 08 00	36.149
2021 12 08 01	36.149
2021 12 08 02	36.149
2021 12 08 03	36.149
2021 12 08 04	36.149
2021 12 08 05	36.149
2021 12 08 06	36.149
2021 12 08 07	36.149
2021 12 08 08	36.149
2021 12 08 09	36.149
2021 12 08 10	36.149
2021 12 08 11	36.149
2021 12 08 12	36.149
2021 12 08 13	36.149
2021 12 08 14	36.149
2021 12 08 15	36.149
2021 12 08 16	36.149
2021 12 08 17	36.149
2021 12 08 18	36.149
2021 12 08 19	36.149
2021 12 08 20	36.149
2021 12 08 21	36.149
2021 12 08 22	36.149
2021 12 08 23	36.149
2021 12 09 00	35.976
2021 12 09 01	35.976
2021 12 09 02	35.976
2021 12 09 03	35.976
2021 12 09 04	35.976
2021 12 09 05	35.976
2021 12 09 06	35.976
2021 12 09 07	35.976
2021 12 09 08	35.976
2021 12 09 09	35.976
2021 12 09 10	35.976
2021 12 09 11	35.976
2021 12 09 12	35.976
2021 12 09 13	35.976
2021 12 09 14	35.976
2021 12 09 15	35.976
2021 12 09 16	35.976
2021 12 09 17	35.976
2021 12 09 18	35.976
2021 12 09 19	35.976
2021 12 09 20	35.976
2021 12 09 21	35.976
2021 12 09 22	35.976
2021 12 09 23	35.976
2021 12 10 00	35.935
2021 12 10 01	35.935
2021 12 10 02	35.935
2021 12 10 03	35.935
2021 12 10 04	35.935
2021 12 10 05	35.935
2021 12 10 06	35.935
2021 12 10 07	35.935
2021 12 10 08	35.935
2021 12 10 09	35.935
2021 12 10 10	35.935
2021 12 10 11	35.935
2021 12 10 12	35.935
2021 12 10 13	35.935
2021 12 10 14	35.935
2021 12 10 15	35.935
2021 12 10 16	35.935
2021 12 10 17	35.935
2021 12 10 18	35.935
2021 12 10 19	35.935
2021 12 10 20	35.935
2021 12 10 21	35.935
2021 12 10 22	35.935
2021 12 10 23	35.935
2021 12 11 00	35.888
2021 12 11 01	35.888
2021 12 11 02	35.888
2021 12 11 03	35.888
2021 12 11 04	35.888
2021 12 11 05	35.888
2021 12 11 06	35.888
2021 12 11 07	35.888
2021 12 11 08	35.888
2021 12 11 09	35.888
2021 12 11 10	35.888
2021 12 11 11	35.888
2021 12 11 12	35.888
2021 12 11 13	35.888
2021 12 11 14	35.888
2021 12 11 15	35.888
2021 12 11 16	35.888
2021 12 11 17	35.888
2021 12 11 18	35.888
2021 12 11 19	35.888
2021 12 11 20	35.888
2021 12 11 21	35.888
2021 12 11 22	35.888
2021 12 11 23	35.888
2021 12 12 00	35.874
2021 12 12 01	35.874
2021 12 12 02	35.874
2021 12 12 03	35.874
2021 12 12 04	35.874
2021 12 12 05	35.874
2021 12 12 06	35.874
2021 12 12 07	35.874
2021 12 12 08	35.874
2021 12 12 09	35.874
2021 12 12 10	35.874
2021 12 12 11	35.874
2021 12 12 12	35.874
2021 12 12 13	35.874
2021 12 12 14	35.874
2021 12 12 15	35.874
2021 12 12 16	35.874
2021 12 12 17	35.874
2021 12 12 18	35.874
2021 12 12 19	35.874
2021 12 12 20	35.874
2021 12 12 21	35.874
2021 12 12 22	35.874
2021 12 12 23	35.874
2021 12 13 00	35.893
2021 12 13 01	35.893
2021 12 13 02	35.893
2021 12 13 03	35.893
2021 12 13 04	35.893
2021 12 13 05	35.893
2021 12 13 06	35.893
2021 12 13 07	35.893
2021 12 13 08	35.893
2021 12 13 09	35.893
2021 12 13 10	35.893
2021 12 13 11	35.893
2021 12 13 12	35.893
2021 12 13 13	35.893
2021 12 13 14	35.893
2021 12 13 15	35.893
2021 12 13 16	35.893
2021 12 13 17	35.893
2021 12 13 18	35.893
2021 12 13 19	35.893
2021 12 13 20	35.893
2021 12 13 21	35.893
2021 12 13 22	35.893
2021 12 13 23	35.893
2021 12 14 00	36.018
2021 12 14 01	36.018
2021 12 14 02	36.018
2021 12 14 03	36.018
2021 12 14 04	36.018
2021 12 14 05	36.018
2021 12 14 06	36.018
